ID,X,Y,SIGLA,SIGLA_MOD,OBS,TYPE,SUBTYPE,FORM_PROD,PROF2,PROF,HIGH,CLAS,SUBCLAS,FLUID,START_DRIL,END_DRILL,START_TERM,END_TERM,FR_fr_quan,FR_sand_mt,FR_inj_w_m,FR_inj_co2,FR_w+s,FR_fr_star,FR_fr_end
102520,-68.698515999999998,-38.237153999999997,YPF.Nq.LCav-114(h),YPF.NQ.LCAV-114,,NO CONVENCIONAL,SHALE,vaca muerta,,6903,346,EXPLOTACION,DESARROLLO,Petrolifero,23/01/2023,27/03/2023,07/07/2023,27/08/2023,53,12376,74442,0,79393,07/12/23,08/07/23
102735,-69.053066999999999,-38.354005000000001,PLU.Nq.LCa-3016(h),PLU.NQ.LCA-3016,,NO CONVENCIONAL,SHALE,vaca muerta,,6161,372,EXPLOTACION,DESARROLLO,Gasifero,17/09/2023,24/12/2023,,,53,12035,103517,0,108331,01/13/24,02/16/24
101752,-69.301970999999995,-38.565911000000000,YPF.Nq.RDMN-251(h),YPF.NQ.RDMN-251,,NO CONVENCIONAL,SHALE,vaca muerta,,6418,708,EXPLOTACION,DESARROLLO,Gasifero,21/04/2022,30/05/2022,26/09/2022,13/12/2022,53,12495,75770,0,80768,09/28/22,10/18/22
101275,-69.042788000000002,-38.495308999999999,TPT.Nq.FP-1442(h),TPT.NQ.FP-1442,,NO CONVENCIONAL,No informado,vaca muerta,,5,538,EXPLOTACION,DESARROLLO,Gasifero,29/12/2021,23/02/2022,21/05/2022,19/06/2022,53,12003,87258,0,92060,05/21/22,06/15/22
18562,-68.698577999999998,-38.265369000000000,YPF.Nq.LCav-114(h),YPF.NQ.LCAV-114-BIS,Horizontal+Sigla duplicated,NO CONVENCIONAL,SHALE,VMUT,,,,d,,,,,,,53,12376,74442,0,79393,07/12/23,08/07/23
101769,-68.642004999999997,-38.219785000000002,VIS.Nq.BPO-2412(h),VIS.NQ.BPO-2412,,NO CONVENCIONAL,SHALE,vaca muerta,,6320,382,EXPLOTACION,DESARROLLO,Petrolifero,02/08/2022,17/09/2022,30/11/2022,30/12/2022,54,12967,86970,0,92157,11/14/22,12/11/22
102191,-68.572270000000003,-38.246903000000003,VIS.Nq.BPO-2341(h),VIS.NQ.BPO-2341,,NO CONVENCIONAL,SHALE,vaca muerta,,6450,457,EXPLOTACION,DESARROLLO,Petrolifero,04/02/2023,27/02/2023,21/05/2023,13/06/2023,54,13820,92727,0,98255,05/21/23,06/17/23
102193,-68.572040999999999,-38.246903000000003,VIS.Nq.BPO-2343(h),VIS.NQ.BPO-2343,,NO CONVENCIONAL,SHALE,vaca muerta,,6543,457,EXPLOTACION,DESARROLLO,Petrolifero,16/03/2023,27/03/2023,21/05/2023,13/06/2023,54,13837,93416,0,98951,05/21/23,06/17/23
101155,-68.585305000000005,-38.215746000000003,VIS.Nq.BPO-2311(h),VIS.NQ.BPO-2311,,NO CONVENCIONAL,SHALE,vaca muerta,,6511,434,EXPLOTACION,DESARROLLO,Petrolifero,16/10/2021,20/02/2022,27/05/2022,13/06/2022,54,13441,98300,0,103676,05/30/22,06/19/22
102674,-68.725624999999994,-38.357118000000000,YPF.Nq.LLL-1722(h),YPF.NQ.LLL-1722,,NO CONVENCIONAL,SHALE,vaca muerta,,6698,519,EXPLOTACION,DESARROLLO,Petrolifero,21/01/2023,24/04/2023,20/08/2023,07/11/2023,54,12655,74256,0,79318,08/20/23,09/23/23
100264,-68.647361000000004,-38.220686000000001,VIS.Nq.BPO-2213(h),VIS.NQ.BPO-2213,,NO CONVENCIONAL,SHALE,vaca muerta,,5926,381,EXPLOTACION,DESARROLLO,Petrolifero,25/01/2021,22/03/2021,13/05/2021,09/06/2021,54,12229,70961,0,75852,05/18/01,06/09/21
100265,-68.647246999999993,-38.220686000000001,VIS.Nq.BPO-2214(h),VIS.NQ.BPO-2214,,NO CONVENCIONAL,SHALE,vaca muerta,,5884,381,EXPLOTACION,DESARROLLO,Petrolifero,26/01/2021,05/04/2021,13/05/2021,09/06/2021,54,12236,68935,0,73830,05/13/21,06/09/21
99942,-68.538047000000006,-38.219386999999998,VIS.Nq.BPO-2392(h),VIS.NQ.BPO-2392,,NO CONVENCIONAL,SHALE,vaca muerta,,6089,505,EXPLOTACION,DESARROLLO,Petrolifero,26/02/2020,28/10/2020,10/12/2020,02/01/2021,54,13124,87232,0,92481,12/11/20,01/08/21
102192,-68.572154999999995,-38.246903000000003,VIS.Nq.BPO-2342(h),VIS.NQ.BPO-2342,,NO CONVENCIONAL,SHALE,vaca muerta,,5713,457,EXPLOTACION,DESARROLLO,Petrolifero,28/02/2023,15/03/2023,21/05/2023,13/06/2023,54,12734,84378,0,89472,05/21/23,06/17/23
102194,-68.571924999999993,-38.246903000000003,VIS.Nq.BPO-2344(h),VIS.NQ.BPO-2344,,NO CONVENCIONAL,SHALE,vaca muerta,,6520,457,EXPLOTACION,DESARROLLO,Petrolifero,28/03/2023,10/04/2023,21/05/2023,13/06/2023,54,12702,84606,0,89687,05/21/23,06/17/23
101899,-69.043182000000002,-38.335279000000000,PLU.Nq.LCa-3282(h),PLU.NQ.LCA-3282,,NO CONVENCIONAL,SHALE,vaca muerta,,6057,346,EXPLOTACION,DESARROLLO,Gasifero,03/10/2022,23/11/2022,21/12/2022,11/02/2023,54,13352,96572,0,101913,12/21/22,02/11/23
102574,-69.053337999999997,-38.354005999999998,PLU.Nq.LCa-3014(h),PLU.NQ.LCA-3014,,NO CONVENCIONAL,SHALE,vaca muerta,,6110,372,EXPLOTACION,DESARROLLO,Gasifero,13/09/2023,17/10/2023,,,54,12399,108182,0,113141,01/13/24,02/16/24
102647,-69.053206000000003,-38.354005000000001,PLU.Nq.LCa-3015(h),PLU.NQ.LCA-3015,,NO CONVENCIONAL,SHALE,vaca muerta,,6115,372,EXPLOTACION,DESARROLLO,Gasifero,15/09/2023,03/12/2023,,,54,12322,106706,0,111635,01/14/24,02/16/24
100958,-69.121291999999997,-38.563338000000002,TPT.Nq.FP-1186(h),TPT.NQ.FP-1186,,NO CONVENCIONAL,SHALE,vaca muerta,,5815,576,EXPLOTACION,DESARROLLO,Gasifero,22/06/2021,13/07/2021,09/12/2021,26/02/2022,54,13876,119515,0,125066,12/28/21,02/23/22
101339,-69.193903000000006,-38.357106999999999,TAU.Nq.AP-1041(h),TAU.NQ.AP-1041,,NO CONVENCIONAL,SHALE,vaca muerta,,6223,446,EXPLOTACION,DESARROLLO,Gasifero,23/11/2021,26/03/2022,28/05/2022,05/07/2022,54,12062,88407,0,93232,06/04/22,06/17/22
100840,-69.118289000000004,-38.560955999999997,TPT.Nq.FP-1197(h),TPT.NQ.FP-1197,,NO CONVENCIONAL,SHALE,vaca muerta,,5433,575,EXPLOTACION,DESARROLLO,Gasifero,27/06/2021,11/09/2021,03/10/2021,09/12/2021,54,14715,108651,0,114537,10/20/21,12/04/21
102126,-69.067533999999995,-38.346812999999997,PLU.Nq.LCa-3164(h),PLU.NQ.LCA-3164,,NO CONVENCIONAL,SHALE,vaca muerta,,6080,346,EXPLOTACION,DESARROLLO,Gasifero,27/12/2022,01/02/2023,28/03/2023,21/05/2023,54,12416,106900,0,111866,03/28/23,05/21/23
98255,-69.202110000000005,-37.481166999999999,XOM.Nq.PdY-1003(h),XOM.NQ.PDY-1003,,NO CONVENCIONAL,SHALE,vaca muerta,,3088,512,EXPLOTACION,DESARROLLO,Gasifero,29/09/2017,26/04/2018,01/09/2018,21/10/2018,54,24000,537185,0,546785,09/07/18,10/20/18
102128,-69.067259000000007,-38.346812999999997,PLU.Nq.LCa-3166(h),PLU.NQ.LCA-3166,,NO CONVENCIONAL,SHALE,vaca muerta,,6030,346,EXPLOTACION,DESARROLLO,Gasifero,31/12/2022,03/03/2023,28/03/2023,21/05/2023,54,12391,94701,0,99657,03/28/23,05/21/23
101771,-68.641777000000005,-38.219783999999997,VIS.Nq.BPO-2414(h),VIS.NQ.BPO-2414,,NO CONVENCIONAL,SHALE,vaca muerta,,6370,382,EXPLOTACION,DESARROLLO,Petrolifero,03/08/2022,19/10/2022,30/11/2022,30/12/2022,55,12826,86610,0,91740,11/14/22,12/17/22
101905,-68.541962999999996,-38.321525999999999,SHE.Nq.CdL-58(h),SHE.NQ.CDL-58,,NO CONVENCIONAL,SHALE,vaca muerta,,6735,498,EXPLOTACION,DESARROLLO,Petrolifero,04/02/2022,06/07/2022,15/07/2022,27/11/2022,55,13289,68930,0,74246,07/19/22,08/06/22
101156,-68.585190999999995,-38.215746000000003,VIS.Nq.BPO-2312(h),VIS.NQ.BPO-2312,,NO CONVENCIONAL,SHALE,vaca muerta,,6475,434,EXPLOTACION,DESARROLLO,Petrolifero,17/10/2021,07/03/2022,27/05/2022,14/06/2022,55,13969,102347,0,107935,05/29/22,06/18/22
101157,-68.585076000000001,-38.215744999999998,VIS.Nq.BPO-2313(h),VIS.NQ.BPO-2313,,NO CONVENCIONAL,SHALE,vaca muerta,,6540,434,EXPLOTACION,DESARROLLO,Petrolifero,18/10/2021,26/03/2022,27/05/2022,14/06/2022,55,13460,96730,0,102114,05/29/22,06/18/22
100957,-69.122504000000006,-38.562933000000001,TPT.Nq.FP-1185(h),TPT.NQ.FP-1185,,NO CONVENCIONAL,SHALE,vaca muerta,,6017,575,EXPLOTACION,DESARROLLO,Gasifero,13/06/2021,09/08/2021,07/12/2021,26/02/2022,55,11639,103043,0,107698,12/26/21,02/24/22
102288,-69.285748999999996,-38.564281999999999,YPF.Nq.RDMN-257(h),YPF.NQ.RDMN-257,,NO CONVENCIONAL,SHALE,vaca muerta,,6513,703,EXPLOTACION,DESARROLLO,Gasifero,13/08/2022,26/01/2023,22/02/2023,03/06/2023,55,12097,78724,0,83562,03/04/23,04/02/23
100852,-68.533923000000001,-38.467503999999998,YPF.Nq.LLL-1613(h),YPF.NQ.LLL-1613,,NO CONVENCIONAL,SHALE,vaca muerta,,7088,370,EXPLOTACION,DESARROLLO,Petrolifero,09/12/2019,18/08/2021,19/10/2021,14/01/2022,56,13245,78426,0,83724,10/19/21,11/15/21
102808,-68.520199000000005,-38.156830999999997,VIS.Nq.BPO-2802(h),VIS.NQ.BPO-2802,,NO CONVENCIONAL,SHALE,vaca muerta,,6495,480,EXPLOTACION,DESARROLLO,Petrolifero,11/10/2023,18/12/2023,15/01/2024,02/02/2024,56,14227,93759,0,99450,01/15/24,02/03/24
102809,-68.520084999999995,-38.156829999999999,VIS.Nq.BPO-2803(h),VIS.NQ.BPO-2803,,NO DISCRIMINADO,No informado,formacion improductiva,,2307,480,EXPLOTACION,DESARROLLO,Petrolifero,12/10/2023,22/10/2023,22/10/2023,22/10/2023,56,14803,96741,0,102662,01/15/24,02/03/24
102513,-68.695179999999993,-38.171830999999997,YPF.Nq.LACh-394(h),YPF.NQ.LACH-394,,NO CONVENCIONAL,SHALE,vaca muerta,,6510,307,EXPLOTACION,DESARROLLO,Petrolifero,20/02/2023,24/05/2023,13/07/2023,03/09/2023,56,12232,75580,0,80472,07/16/23,08/08/23
102514,-68.695076999999998,-38.171830999999997,YPF.Nq.LACh-395(h),YPF.NQ.LACH-395,,NO CONVENCIONAL,SHALE,vaca muerta,,6417,307,EXPLOTACION,DESARROLLO,Petrolifero,22/02/2023,05/05/2023,16/07/2023,06/09/2023,56,12339,74933,0,79869,07/17/23,08/08/23
99941,-68.538161000000002,-38.218831999999999,VIS.Nq.BPO-2391(h),VIS.NQ.BPO-2391,,NO CONVENCIONAL,SHALE,vaca muerta,,4777,505,EXPLOTACION,DESARROLLO,Petrolifero,24/02/2020,11/10/2020,10/12/2020,02/01/2021,56,13604,90076,0,95518,12/10/20,01/08/21
101328,-68.668429000000003,-38.305266000000003,YPF.Nq.LCav-99(h),YPF.NQ.LCAV-99,,NO CONVENCIONAL,SHALE,vaca muerta,,6865,395,EXPLOTACION,DESARROLLO,Petrolifero,26/09/2021,03/02/2022,05/05/2022,12/07/2022,56,13375,76774,0,82124,05/09/22,06/07/22
100501,-68.562079999999995,-38.215874999999997,VIS.Nq.BPO-2354(h),VIS.NQ.BPO-2354,,NO CONVENCIONAL,SHALE,vaca muerta,,6330,464,EXPLOTACION,DESARROLLO,Petrolifero,27/04/2021,11/07/2021,11/08/2021,08/09/2021,56,13458,94904,0,100287,08/11/21,09/12/21
99943,-68.537932999999995,-38.219386000000000,VIS.Nq.BPO-2393(h),VIS.NQ.BPO-2393,,NO CONVENCIONAL,SHALE,vaca muerta,,6085,505,EXPLOTACION,DESARROLLO,Petrolifero,28/02/2020,09/11/2020,10/12/2020,02/01/2021,56,13589,91197,0,96633,12/10/20,01/08/21
101298,-68.602017000000004,-38.219169999999998,VIS.Nq.BPO-2483(h),VIS.NQ.BPO-2483,,NO CONVENCIONAL,SHALE,vaca muerta,,6012,418,EXPLOTACION,DESARROLLO,Petrolifero,29/03/2022,17/05/2022,20/06/2022,20/07/2022,56,13295,92181,0,97499,06/27/22,07/25/22
18977,-68.528653000000006,-38.189369999999997,VIS.Nq.BPO-2803(h),VIS.NQ.BPO-2803-BIS,Horizontal+Sigla duplicated,NO CONVENCIONAL,SHALE,VMUT,,,,d,,,,,,,56,14803,96741,0,102662,01/15/24,02/03/24
18976,-68.528767000000002,-38.189369999999997,VIS.Nq.BPO-2802(h),VIS.NQ.BPO-2802-BIS,Horizontal+Sigla duplicated,NO CONVENCIONAL,SHALE,VMUT,,,,d,,,,,,,56,14227,93759,0,99450,01/15/24,02/03/24
99944,-68.537818999999999,-38.219386000000000,VIS.Nq.BPO-2394(h),VIS.NQ.BPO-2394,,NO CONVENCIONAL,SHALE,vaca muerta,,6061,505,EXPLOTACION,DESARROLLO,Petrolifero,01/03/2020,23/11/2020,10/12/2020,02/01/2021,57,13972,92713,0,98301,12/10/20,01/07/21
96604,-68.857640000000004,-38.190249999999999,PAE.Nq.BCeCf-108(h),PAE.NQ.BCECF-108,,NO CONVENCIONAL,SHALE,vaca muerta,,4501,247,EXPLOTACION,DESARROLLO,Petrolifero,02/04/2017,30/05/2017,22/09/2017,13/10/2017,57,4563,22303,0,24128,09/26/17,10/11/17
100910,-68.706494000000006,-38.348351000000001,YPF.Nq.LLL-1598(h),YPF.NQ.LLL-1598,,NO CONVENCIONAL,SHALE,vaca muerta,,5434,516,EXPLOTACION,DESARROLLO,Petrolifero,12/01/2020,27/07/2021,16/11/2021,02/02/2022,57,12305,102102,0,107024,11/16/21,12/23/21
99968,-68.643174999999999,-38.328377000000003,YPF.Nq.LCav-46(h),YPF.NQ.LCAV-46,,NO CONVENCIONAL,SHALE,vaca muerta,,6886,418,EXPLOTACION,DESARROLLO,Petrolifero,12/10/2019,09/11/2019,16/03/2020,13/12/2020,57,13405,80021,0,85383,03/17/20,10/27/20
100652,-68.623813999999996,-38.217576999999999,VIS.Nq.BPO-2443(h),VIS.NQ.BPO-2443,,NO CONVENCIONAL,SHALE,vaca muerta,,6035,399,EXPLOTACION,DESARROLLO,Petrolifero,13/08/2021,03/10/2021,01/11/2021,25/11/2021,57,13429,93501,0,98872,11/01/21,11/27/21
102673,-68.725707000000000,-38.357067999999998,YPF.Nq.LLL-1721(h),YPF.NQ.LLL-1721,,NO CONVENCIONAL,SHALE,vaca muerta,,6857,519,EXPLOTACION,DESARROLLO,Petrolifero,22/01/2023,12/05/2023,18/08/2023,07/11/2023,57,13504,80715,0,86116,08/19/23,09/21/23
101152,-68.708203999999995,-38.083790000000000,WIN.Nq.AF-102(h),WIN.NQ.AF-102,,NO CONVENCIONAL,SHALE,vaca muerta,,5966,293,EXPLOTACION,DESARROLLO,Petrolifero,27/03/2021,10/06/2021,08/05/2022,21/05/2022,57,13747,90729,0,96228,05/08/22,05/21/21
101297,-68.602131000000000,-38.219171000000003,VIS.Nq.BPO-2482(h),VIS.NQ.BPO-2482,,NO CONVENCIONAL,SHALE,vaca muerta,,6016,418,EXPLOTACION,DESARROLLO,Petrolifero,28/03/2022,07/05/2022,20/06/2022,20/07/2022,57,13506,93825,0,99227,06/27/22,07/24/22
101864,-68.453222999999994,-38.481785000000002,SHE.Nq.SB-1033(h),SHE.NQ.SB-1033,,NO CONVENCIONAL,SHALE,vaca muerta,,7145,410,EXPLOTACION,DESARROLLO,Petrolifero,16/08/2021,11/12/2021,04/01/2022,15/11/2022,58,13925,77000,0,82570,04/17/22,05/28/22
95623,-68.872133000000005,-38.190184000000002,PAE.Nq.BCeCf-101(h),PAE.NQ.BCECF-101,,NO CONVENCIONAL,SHALE,vaca muerta,,4416,227,EXPLOTACION,DESARROLLO,Petrolifero,20/07/2016,02/09/2016,08/11/2016,04/01/2017,58,4025,23381,0,24991,11/07/16,11/20/16
101583,-68.690993000000006,-38.302920999999998,YPF.Nq.LCav-60(h),YPF.NQ.LCAV-60,,NO CONVENCIONAL,SHALE,vaca muerta,,5785,439,EXPLOTACION,DESARROLLO,Petrolifero,30/12/2021,29/04/2022,20/07/2022,21/09/2022,58,12564,85750,0,90776,07/22/22,08/27/22
98527,-69.052589999999995,-38.445597999999997,TPT.Nq.FP-1266(h),TPT.NQ.FP-1266,,NO CONVENCIONAL,SHALE,vaca muerta,,5742,581,EXPLOTACION,DESARROLLO,Gasifero,16/09/2018,01/12/2018,01/12/2018,01/12/2018,58,13330,92178,0,97510,02/02/19,03/23/19
102675,-68.725543999999999,-38.357166999999997,YPF.Nq.LLL-1723(h),YPF.NQ.LLL-1723,,NO CONVENCIONAL,SHALE,vaca muerta,,0,519,EXPLOTACION,DESARROLLO,Petrolifero,19/01/2023,07/04/2023,16/08/2023,07/11/2023,59,13850,83595,0,89135,08/18/23,09/22/23
101324,-68.668325999999993,-38.305267000000001,YPF.Nq.LCav-100(h),YPF.NQ.LCAV-100,,NO CONVENCIONAL,SHALE,vaca muerta,,0,395,EXPLOTACION,DESARROLLO,Petrolifero,05/10/2021,13/01/2022,05/05/2022,22/07/2022,60,13833,80869,0,86402,05/09/22,06/08/22
97871,-68.849682000000001,-38.176167999999997,PAE.Nq.BCeCg-112(h),PAE.NQ.BCECG-112,,NO CONVENCIONAL,SHALE,vaca muerta,,5102,222,EXPLOTACION,DESARROLLO,Petrolifero,24/01/2017,19/07/2017,22/09/2018,05/10/2018,60,6934,36007,0,38781,09/27/17,11/07/17
102064,-69.226038000000003,-38.355108000000001,TAU.Nq.AP-1064(h),TAU.NQ.AP-1064,,NO CONVENCIONAL,SHALE,vaca muerta,,6022,508,EXPLOTACION,DESARROLLO,Gasifero,03/11/2022,01/12/2022,26/01/2023,23/02/2023,60,11109,94642,0,99086,01/26/23,02/23/23
98911,-68.978522999999996,-38.445608000000000,TPT.Nq.FP-1337(h),TPT.NQ.FP-1337,,NO CONVENCIONAL,SHALE,vaca muerta,,5585,473,EXPLOTACION,DESARROLLO,Gasifero,07/12/2018,28/01/2019,28/01/2019,28/01/2019,60,13779,90686,0,96198,05/23/19,06/25/19
102066,-69.226415000000003,-38.355106999999997,TAU.Nq.AP-1066(h),TAU.NQ.AP-1066,,NO CONVENCIONAL,SHALE,vaca muerta,,6080,508,EXPLOTACION,DESARROLLO,Gasifero,17/10/2022,13/01/2023,27/01/2023,23/02/2023,60,11148,93215,0,97674,01/27/23,02/23/23
98506,-69.052429000000004,-38.445597999999997,TPT.Nq.FP-1267(h),TPT.NQ.FP-1267,,NO CONVENCIONAL,SHALE,vaca muerta,,5680,581,EXPLOTACION,DESARROLLO,Gasifero,19/09/2018,03/11/2018,03/11/2018,03/11/2018,60,13409,93683,0,99046,02/01/19,03/24/19
99255,-68.986875999999995,-38.340592999999998,PLU.Nq.LCa-3084(h),PLU.NQ.LCA-3084,,NO CONVENCIONAL,SHALE,vaca muerta,,5223,501,EXPLOTACION,DESARROLLO,Gasifero,26/02/2019,27/05/2019,30/09/2019,04/10/2019,60,12950,101010,0,106190,08/13/19,09/08/19
102065,-69.226226999999994,-38.355106999999997,TAU.Nq.AP-1065(h),TAU.NQ.AP-1065,,NO CONVENCIONAL,SHALE,vaca muerta,,6054,508,EXPLOTACION,DESARROLLO,Gasifero,26/10/2022,17/12/2022,27/01/2023,23/02/2023,60,11152,93849,0,98310,01/27/23,02/23/23
101327,-68.668531999999999,-38.305266000000003,YPF.Nq.LCav-98(h),YPF.NQ.LCAV-98,,NO CONVENCIONAL,SHALE,vaca muerta,,7077,395,EXPLOTACION,DESARROLLO,Petrolifero,07/09/2021,01/03/2022,05/05/2022,06/07/2022,61,14393,83985,0,89743,05/08/22,06/08/22
101866,-68.452878999999996,-38.481782000000003,SHE.Nq.SB-1035(h),SHE.NQ.SB-1035,,NO CONVENCIONAL,SHALE,vaca muerta,,7019,410,EXPLOTACION,DESARROLLO,Petrolifero,16/09/2021,25/01/2022,07/04/2022,15/11/2022,61,14042,76482,0,82099,04/15/22,05/28/22
101296,-68.602244999999996,-38.219171000000003,VIS.Nq.BPO-2481(h),VIS.NQ.BPO-2481,,NO CONVENCIONAL,SHALE,vaca muerta,,6185,418,EXPLOTACION,DESARROLLO,Petrolifero,17/03/2022,25/04/2022,20/06/2022,20/07/2022,61,14398,101576,0,107335,06/27/22,07/25/22
100500,-68.562194000000005,-38.215876000000002,VIS.Nq.BPO-2353(h),VIS.NQ.BPO-2353,,NO CONVENCIONAL,SHALE,vaca muerta,,6445,464,EXPLOTACION,DESARROLLO,Petrolifero,26/04/2021,23/06/2021,11/08/2021,08/09/2021,61,14683,103664,0,109537,08/11/21,09/12/21
101867,-68.452708000000001,-38.481780999999998,SHE.Nq.SB-1036(h),SHE.NQ.SB-1036,,NO CONVENCIONAL,SHALE,vaca muerta,,7068,410,EXPLOTACION,DESARROLLO,Petrolifero,30/09/2021,25/02/2022,07/04/2022,15/11/2022,61,14495,81170,0,86968,04/15/22,05/28/22
102443,-68.612764999999996,-38.371031000000002,YPF.Nq.LLL-1688(h),YPF.NQ.LLL-1688,,NO CONVENCIONAL,SHALE,vaca muerta,,6596,502,EXPLOTACION,DESARROLLO,Petrolifero,07/07/2022,15/09/2022,22/04/2023,22/06/2023,62,11213,95666,0,100151,05/02/23,05/21/23
100499,-68.562308999999999,-38.215876000000002,VIS.Nq.BPO-2352(h),VIS.NQ.BPO-2352,,NO CONVENCIONAL,SHALE,vaca muerta,,6420,464,EXPLOTACION,DESARROLLO,Petrolifero,25/04/2021,07/06/2021,11/08/2021,08/09/2021,62,14972,105420,0,111409,08/11/21,09/11/21
101198,-69.106860999999995,-38.552861999999998,TPT.Nq.FP-1425(h),TPT.NQ.FP-1425,,NO CONVENCIONAL,SHALE,vaca muerta,,5948,572,EXPLOTACION,DESARROLLO,Gasifero,01/12/2021,04/02/2022,30/03/2022,14/05/2022,62,13761,102570,0,108074,04/06/22,05/11/22
101199,-69.106689000000003,-38.552861999999998,TPT.Nq.FP-1426(h),TPT.NQ.FP-1426,,NO CONVENCIONAL,SHALE,vaca muerta,,5854,572,EXPLOTACION,DESARROLLO,Gasifero,09/12/2021,14/03/2022,30/03/2022,14/05/2022,62,13542,104889,0,110306,04/06/22,05/11/22
101200,-69.106516999999997,-38.552861999999998,TPT.Nq.FP-1427(h),TPT.NQ.FP-1427,,NO CONVENCIONAL,SHALE,vaca muerta,,5910,571,EXPLOTACION,DESARROLLO,Gasifero,12/12/2021,24/02/2022,30/03/2022,14/05/2022,62,13229,106460,0,111751,04/07/22,05/11/22
100909,-68.706574000000003,-38.348351000000001,YPF.Nq.LLL-1597(h),YPF.NQ.LLL-1597,,NO CONVENCIONAL,SHALE,vaca muerta,,5583,516,EXPLOTACION,DESARROLLO,Petrolifero,05/01/2020,12/08/2021,15/11/2021,01/02/2022,63,13598,113765,0,119204,11/15/21,12/24/21
100650,-68.624042000000003,-38.217576000000001,VIS.Nq.BPO-2441(h),VIS.NQ.BPO-2441,,NO CONVENCIONAL,SHALE,vaca muerta,,6333,399,EXPLOTACION,DESARROLLO,Petrolifero,05/08/2021,10/09/2021,01/11/2021,25/11/2021,63,14927,105350,0,111321,11/01/21,11/27/21
99967,-68.643288999999996,-38.328378000000001,YPF.Nq.LCav-45(h),YPF.NQ.LCAV-45,,NO CONVENCIONAL,SHALE,vaca muerta,,7190,418,EXPLOTACION,DESARROLLO,Petrolifero,09/11/2019,14/12/2019,12/03/2020,13/12/2020,63,14881,87747,0,93700,03/17/20,10/27/20
100498,-68.562421999999998,-38.215876000000002,VIS.Nq.BPO-2351(h),VIS.NQ.BPO-2351,,NO CONVENCIONAL,SHALE,vaca muerta,,6470,464,EXPLOTACION,DESARROLLO,Petrolifero,15/04/2021,23/05/2021,11/08/2021,08/09/2021,63,15285,107334,0,113448,08/11/21,09/12/21
100849,-68.534263999999993,-38.467503000000001,YPF.Nq.LLL-1610(h),YPF.NQ.LLL-1610,,NO CONVENCIONAL,SHALE,vaca muerta,,7330,370,EXPLOTACION,DESARROLLO,Petrolifero,23/10/2019,08/09/2021,15/10/2021,16/01/2022,63,14490,86685,0,92481,10/19/21,11/16/21
99893,-68.654797000000002,-38.278314000000002,YPF.Nq.LACh-123(h),YPF.NQ.LACH-123,,NO CONVENCIONAL,SHALE,vaca muerta,,6258,394,EXPLOTACION,DESARROLLO,Petrolifero,23/11/2019,30/12/2019,13/02/2020,09/11/2020,63,11627,86846,0,91497,02/13/20,03/23/20
98634,-69.201915999999997,-38.543536000000003,TPT.Nq.FP-1216,TPT.NQ.FP-1216,,NO CONVENCIONAL,SHALE,tordillo,,3147,667,EXPLOTACION,DESARROLLO,Otro tipo,17/07/2018,23/10/2018,23/10/2018,23/10/2018,63,14383,97319,0,103072,04/18/19,05/15/19
98636,-69.202083000000002,-38.541677000000000,TPT.Nq.FP-1215(h),TPT.NQ.FP-1215,,NO CONVENCIONAL,SHALE,vaca muerta,,5827,666,EXPLOTACION,DESARROLLO,Gasifero,03/12/2018,23/12/2018,18/04/2019,17/05/2019,63,14416,96975,0,102742,04/18/19,05/16/19
98910,-68.978683000000004,-38.445608000000000,TPT.Nq.FP-1336(h),TPT.NQ.FP-1336,,NO CONVENCIONAL,SHALE,vaca muerta,,5527,473,EXPLOTACION,DESARROLLO,Gasifero,04/12/2018,22/02/2019,22/02/2019,22/02/2019,63,14358,94986,0,100729,05/24/19,06/26/19
98367,-69.129214000000005,-38.563583000000001,TPT.Nq.FP-1241(h),TPT.NQ.FP-1241,,NO CONVENCIONAL,SHALE,vaca muerta,,5760,578,EXPLOTACION,DESARROLLO,Gasifero,10/07/2018,03/12/2018,20/12/2018,18/02/2019,63,14137,96700,0,102355,12/27/18,02/16/19
98905,-68.978843999999995,-38.445608000000000,TPT.Nq.FP-1335(h),TPT.NQ.FP-1335,,NO CONVENCIONAL,SHALE,vaca muerta,,5600,473,EXPLOTACION,DESARROLLO,Gasifero,23/11/2018,19/03/2019,19/03/2019,19/03/2019,63,14181,93024,0,98697,05/23/19,06/25/19
100839,-69.118460999999996,-38.560955000000000,TPT.Nq.FP-1196(h),TPT.NQ.FP-1196,,NO CONVENCIONAL,SHALE,vaca muerta,,6,575,EXPLOTACION,DESARROLLO,Gasifero,25/06/2021,20/08/2021,20/09/2021,07/01/2022,63,13905,100454,0,106016,10/15/21,12/05/21
98370,-69.128985000000000,-38.563580999999999,TPT.Nq.FP-1243(h),TPT.NQ.FP-1243,,NO CONVENCIONAL,SHALE,vaca muerta,,5770,578,EXPLOTACION,DESARROLLO,Gasifero,26/07/2018,08/11/2018,08/11/2018,08/11/2018,63,14346,98451,0,104190,12/27/18,02/15/19
98368,-69.129098999999997,-38.563580999999999,TPT.Nq.FP-1242(h),TPT.NQ.FP-1242,,NO CONVENCIONAL,SHALE,vaca muerta,,5821,578,EXPLOTACION,DESARROLLO,Gasifero,30/07/2018,29/09/2018,28/12/2018,18/02/2019,63,14109,98124,0,103768,12/29/18,02/16/19
